-0.011085519	0.016329432	0.025174748	-0.035876	-0.03402437	0.012474809	0.011354849	-0.023811262	-0.024169493	0.04222701	-0.045408957	0.054363955	-0.06397801	0.03622583	-0.013668722	-0.017746305
0.1140094	0.025778426	-0.030419892	0.0121315	-0.05852233	0.06499569	0.023362927	0.03337237	-0.03523578	0.09254743	0.050137196	0.09972924	-0.07224594	-0.08194392	0.028458027	-0.040906686
0.055880032	-0.047522493	-0.13506286	0.11650783	-0.078289844	0.13463494	-0.10104923	0.067266345	-0.06841472	0.12718363	-0.022066291	0.11014294	-0.08478171	-0.070066415	0.08520359	-0.06331205
-0.2608071	0.20911467	0.24032283	-0.2929592	0.20627616	-0.22793847	-0.12007509	-0.24824812	-0.184164	-0.2694723	-0.25961146	-0.36178142	0.3360526	0.24540873	-0.33452258	0.26846185
-0.0011933103	0.023489961	0.02600166	-0.06394873	-0.004311418	-0.03617769	-0.042152382	-0.07777083	-0.01394187	0.022035576	-0.043244507	0.002035826	0.04827982	-0.028474845	-0.011911918	0.041442417
0.027601518	-0.009428632	0.0074180393	0.05765876	-0.06153311	0.04799249	-0.01768386	-0.0034645624	0.012888055	0.035283767	0.0075526154	0.014827511	-0.07434174	-0.06427775	0.025926512	-0.016482538
-0.2670156	0.16995515	0.20871255	-0.23347785	0.20240305	-0.25139335	-0.17788854	-0.22228925	-0.18577816	-0.19471425	-0.19402894	-0.2533363	0.24842626	0.20289962	-0.23678406	0.268575
0.03161166	-0.03760918	-0.044025235	0.0041449456	-0.019782513	0.099532604	0.020592624	0.007495834	0.035779037	0.047107883	0.05522891	0.06469366	-0.088557735	-0.022343623	0.03844149	-0.030011958
-0.28864443	0.12289508	0.26703152	-0.21193986	0.2636263	-0.26274374	-0.23269856	-0.20650731	-0.28065863	-0.23032457	-0.2838729	-0.2718087	0.24209261	0.21316704	-0.24717605	0.23682503
0.02654851	0.03798276	-0.023365352	0.019016784	-0.037570845	0.028482256	0.012898331	-0.027059717	0.0018156712	0.03605939	0.014779786	0.0009296418	0.0030401251	-0.036886632	-0.04826468	0.0043569324
-0.25873548	0.13645893	0.24560834	-0.268124	0.2543663	-0.2683394	-0.18716154	-0.21241449	-0.18905911	-0.18434541	-0.20181504	-0.28364992	0.2624374	0.23631959	-0.2593679	0.2711974
-0.011988666	-0.00072347233	0.017855924	0.047302105	-0.017345889	0.054240856	-0.09020109	0.01724317	0.023357635	0.037192512	-0.033805948	0.072028756	-0.014999995	-0.024603508	-0.045115102	0.030955879
-0.12558623	0.09688785	0.17014438	-0.099227816	0.12201724	-0.122955814	-0.029241243	-0.13981639	-0.08729325	-0.08869353	-0.12217951	-0.1902973	0.15663697	0.0894723	-0.19841848	0.0752113
0.28747436	-0.13358513	-0.26138642	0.2168386	-0.1484881	0.23336461	0.122676134	0.15098691	0.14056711	0.21678178	0.21154596	0.26112494	-0.25546098	-0.2370617	0.28954053	-0.22226307
0.024908658	0.014160083	-0.014434567	0.06829168	-0.03237143	0.015666	0.07337154	0.029040083	0.0039846716	0.05552946	0.03716887	0.078117535	0.014006731	0.004408296	0.06158865	0.008857291
0.03753318	0.040941924	0.009552054	-0.026681595	-0.04264722	0.030886848	-0.060652062	-0.0061855926	0.013838353	-0.04465069	-0.049554452	-0.04926773	-0.022272404	-0.025472175	0.023483511	-0.03335387
0.033702713	-0.07898731	-0.056192335	0.0571891	0.0074170684	0.0022292575	-0.0120812245	0.000451854	-0.009895442	0.011517372	0.037632693	0.04546493	-0.005067443	-0.0027043398	0.04055981	-0.037612226
-0.09476906	0.024327151	0.054651484	-0.049229972	0.08244804	-0.03390505	0.017521018	-0.049486816	-0.005368041	-0.05847962	-0.01564179	-0.07108403	0.026074406	0.0679914	-0.103433184	0.008262888
0.02498987	0.10295814	0.0022199447	-0.027068602	0.067737855	0.05144775	-0.086619794	-0.05497704	-0.081817	0.03713259	-0.0148462355	0.045120437	-0.012988648	0.007452812	0.04087163	0.053428337
-0.12508003	0.09407783	0.12935837	-0.13933596	0.10102884	-0.100570895	-0.06572348	-0.11436882	-0.088644825	-0.07289635	-0.1359011	-0.090306126	0.17199966	0.12238562	-0.13853502	0.1727389
-0.0001844822	0.0481654	0.079108015	-0.019151803	0.034959305	-0.07661408	-0.09432865	-0.028593585	-0.04951531	-0.04357038	-0.022748364	-0.067868955	0.08467076	0.025280543	-0.091598466	0.075993374
0.04951871	-0.019428592	-0.08982883	0.0727905	-0.0049141366	0.015495398	-0.051406454	0.07129001	-0.027911257	0.03355904	0.046729747	0.018839374	-0.040484343	-0.07321642	0.0395528	0.029742075
0.020928618	0.08401323	0.009707175	-0.000248472	0.040758993	0.035023224	-0.07686315	-0.032374118	-0.01576841	0.054076653	-0.068581924	0.015423281	-0.08365266	-0.08234684	0.02041757	0.0038411184
0.06675896	0.06591045	0.02627928	0.03739602	0.000931826	0.021271937	-0.0713998	-0.04947741	-0.10553373	0.021771345	0.01028475	0.0044648875	-0.0133500425	0.007922779	0.0018881246	0.037407804
-0.061133824	0.0064183557	0.036803883	-0.006251661	0.061831504	-0.04970006	-0.03870992	-0.047177073	-0.08272358	-0.030124724	-0.050646145	-0.04835895	0.059293296	0.03655542	-0.100957535	0.048976097
-0.21925291	0.12125336	0.19243042	-0.22219029	0.16742076	-0.22344953	-0.110792175	-0.1436075	-0.15621215	-0.17655054	-0.19499949	-0.21921661	0.24025665	0.15812142	-0.22868446	0.1494805
-0.018384483	0.098447874	0.06840702	-0.021022227	0.09969351	-0.08153363	-0.086342506	-0.033579312	-0.12025278	-0.0934473	-0.10941801	-0.023262097	0.045180157	0.08423084	-0.065890476	0.07238391
-0.014510914	-0.03102106	-0.057598557	-0.024425663	-0.07939558	0.040947713	0.08196375	0.048450336	0.08602356	0.003623863	0.06336884	0.05933419	-0.00933662	-0.040813107	-0.020209087	-0.110465
0.143403	-0.070506275	-0.07656319	0.15460297	-0.12257073	0.172145	0.14277864	0.13828039	0.111706905	0.14828028	0.16911907	0.14404882	-0.086919785	-0.11770011	0.08005347	-0.11491949
-0.20773332	0.1851313	0.2315389	-0.23043066	0.17800343	-0.2728428	-0.07961414	-0.14851953	-0.04607818	-0.21742384	-0.13258845	-0.29205516	0.19860081	0.24469915	-0.2536543	0.134982
-0.24503118	0.23714979	0.218828	-0.26517516	0.27528775	-0.2506042	-0.2130117	-0.23040922	-0.2273164	-0.2969774	-0.22461529	-0.29400945	0.26616538	0.2966588	-0.3054658	0.27605915
0.0008154658	0.011772417	-0.00814111	-0.04505505	-0.02190748	-0.095218614	0.0012552738	-0.044192214	0.005635625	-0.09286463	0.027207393	-0.044083398	0.09661124	0.019705955	-0.0031580087	0.011206263
-0.14728767	0.19326481	0.21719179	-0.216885	0.2038336	-0.19641921	-0.19092503	-0.17473812	-0.25496858	-0.18130766	-0.26074058	-0.15715548	0.1945911	0.1699863	-0.21327816	0.19076659
-0.05911531	0.014203654	0.00834983	0.001926871	0.06299254	-0.03844868	0.009117139	-0.04591161	0.05063453	-0.026051244	-0.03179225	-0.05041454	0.012258228	0.04380193	0.001436727	0.029967528
0.13963687	-0.05017105	-0.09832492	0.12413908	-0.06704561	0.047636155	0.022526614	0.01847628	0.008163163	0.10469575	0.036563385	0.08077153	-0.033052716	-0.059761208	0.12040356	-0.07166922
-0.102415055	0.022953596	0.041152496	-0.043352515	0.03807904	-0.06421969	-0.01110816	-0.05469932	0.008412883	-0.003555432	-0.058848847	-0.08137129	0.054593887	0.07016592	-0.106544144	0.07629073
0.0125957485	0.10444095	-0.0052440464	-0.050494872	0.046281572	-0.052971706	-0.09892136	-0.016201394	-0.056882806	-0.08207216	-0.06110961	0.0022154616	0.06203496	0.06531737	-0.04453778	0.023852266
0.008283164	-0.03652452	-0.057374522	0.04533672	-0.0802641	0.0945649	0.031319227	0.05362547	0.044984423	0.007958397	0.07426898	0.020655766	-0.08367262	-0.05859699	0.029494928	-0.04342344
0.18123339	-0.12275646	-0.15405937	0.19036339	-0.19769973	0.16843763	0.16697873	0.21175069	0.17234644	0.21581498	0.12482723	0.19088796	-0.1349194	-0.1610094	0.23882626	-0.11715861
-0.07890966	0.08371416	0.08880675	-0.07190602	0.041026223	-0.0071742707	-0.028897384	0.007887679	-0.07594846	-0.0037188486	-0.03552802	-0.06436712	0.067385055	0.0007956713	-0.06573652	0.06202078
-0.0994713	0.07064228	0.121567026	-0.07068539	0.03489639	-0.08738704	-0.032683637	-0.11057451	-0.007930351	-0.06245134	-0.08918908	-0.057198063	0.050491188	0.07459551	-0.112877816	0.068771385
